,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
95,4,752,753.2352941,135.0588235,0,901.7058824,101,1226.470588,9414,8997.235294,-1161.470588,28,16677.76471,19232.70588,259.2941176,16072.70588,353.6470588,0,28368.23529,49
95,4,752,753.9495798,132,0,903.8487395,101.0504202,1228.05042,9391.781513,8996.689076,-1479.747899,28,16465.42017,19215.34454,5.159663866,16609.21008,346.1008403,0,28357.61345,49
95,4,752,753.1344538,132,0,901.4033613,101.8655462,1228.865546,9452.915966,8975.495798,-1766.672269,28,16407.54622,19107.7479,-73.09243697,16628.77311,347.7310924,0,28383.69748,49
95,4,752,753,132,0,899.6386555,101.3193277,1227.638655,9435.092437,8976.764706,-1885.470588,27.31932773,16387.10924,19163.51261,-91.44537815,16517.64706,345.2773109,0,28359.41176,49
95,4,751.5042017,753.9915966,133.487395,0,896.5210084,100.5042017,1227.991597,9412.579832,8993.87395,-1391.470588,27.49579832,16545.61345,19204.94118,-20.12605042,16428.30252,350.4453782,0.495798319,28350.95798,49
95,4,751,754.6890756,133.7563025,0,893.3781513,100.3109244,1229.310924,9402.378151,9017.084034,-849.4033613,28,16617.47899,19213.86555,76.14285714,16462.89076,354.2016807,0.68907563,28349.15966,49
95,4,751.1260504,754,131.2521008,0,891.6218487,101.1260504,1230,9405.159664,9027.310924,-759.2268908,28,16413.04202,19201.61345,116.3193277,16577.89916,348.5042017,0.12605042,28336.01681,49
95,4,751.9411765,754,132.8823529,0,889.1764706,101.9411765,1230,9432.058824,8977.588235,-256.2941176,28,16445.64706,19095.64706,73.11764706,16305.64706,351.7647059,0.941176471,28349.05882,49
95,4,752,753.2436975,131.487395,0,887.487395,102,1229.243697,9385.596639,9005.764706,-1039.07563,28,16365.56303,19175.73109,66.97478992,16475.07563,345.9495798,0.243697479,28356.05042,49
95,4,752,753.5714286,133.2857143,0,853.2857143,100.8571429,1232.428571,9435.714286,8972.571429,-219.5714286,28,16364.71429,19142.28571,-234.5714286,16486.85714,349.1428571,0,28367.14286,49
95,4,752,753.6134454,134.2268908,0,776.2016807,99.61344538,1236.159664,9465.285714,8979.815126,530.7647059,27.61344538,16467.88235,19184.90756,-383.8487395,16439.17647,352.6134454,0.386554622,28262.67227,49.38655462
95,4,752,753,132.7983193,0,666.7731092,99.40336134,1237.798319,9433.798319,9029.487395,447.5294118,27.20168067,16588.29412,19378.84034,-309.3865546,16436.11765,351.5966387,0.798319328,28073.89916,50
95,4,751.9831933,753,132.0504202,0,557.3865546,101,1237,9433.268908,8975.310924,505.2352941,28.01680672,16537.05882,19587.96639,-497.302521,16499.66387,350.0168067,0,28022.94118,50
95,4,751.1680672,753,134.4957983,0,479.1344538,101,1237,9446.310924,8941.890756,322.6470588,28.83193277,16491.41176,19586.33613,-705.9747899,16871.36134,350.8319328,0,27874.58824,50
95,4.647058824,751.6470588,753.6470588,135,0,413.1764706,100.3529412,1277.117647,9434.764706,8948.588235,-720.5294118,29.64705882,16280.11765,19683.05882,-611.1764706,16612.82353,349.7058824,0,27860.82353,49.35294118
95,5,752,753.5378151,134.0756303,0,381.3781513,99.53781513,1292.529412,9438.554622,8964.319328,-908.4957983,30,16231.47059,19761.88235,-331.2521008,16430.92437,348.0756303,0,27862.60504,49.46218487
95,5,752.2773109,753.2773109,132.7226891,0,376.5546218,99.27731092,1264.201681,9445.89916,8983.151261,-286.8403361,29.44537815,16413.92437,19791.44538,-149.5714286,16463.05882,346.1680672,0,27853.44538,50.27731092
95,5,752.907563,754,132,0,377.1680672,100,1211.201681,9428.336134,9003.672269,200.2521008,28.09243697,16674.9916,19790.55462,-275.092437,16541.78151,344.6470588,0,27852,50.90756303
95,5,752.092437,754,132,0,369.8319328,100,1221.798319,9413.663866,8974.327731,-150.2521008,28.90756303,16428.0084,19795.44538,-81.90756303,16522.21849,350.3529412,0,27852,50.09243697
95,5,752,754,134.1680672,0,369,100.7226891,1230.226891,9398.991597,9010.02521,-106.1680672,29,16571.27731,19788.77311,-393.1596639,16595.15966,353.1680672,0,27852,50
95,5,752,754,135,0,365.7731092,101.5378151,1229.235294,9397.764706,9011.554622,-135.8487395,29,16611.72269,19786,-545.2016807,16584.20168,349.1596639,0,27853.07563,50
95,5,752,753.6470588,134.2941176,0,361.9411765,101.2941176,1227.058824,9400.647059,8997.529412,-311.8235294,29,16594.23529,19787.41176,-383.1764706,16603.64706,347.4705882,0,27841.29412,50
95,5,752,753.1680672,133.3361345,0,359.1596639,100.3361345,1228.663866,9411.260504,8985.773109,-541.3697479,29,16590.7395,19788.65546,-84.13445378,16666.70588,351.8319328,0,27803.88235,50
95,5,752,753.9831933,134.9663866,0,355.0840336,101.9663866,1227.033613,9465.87395,8950.722689,-562.5630252,29,16536.12605,19782.13445,-259.3865546,16495.52941,351.0168067,0,27735.41176,50
95,5,752,753.2016807,135,0,349.4117647,101.2016807,1227,9469.394958,8938.823529,-1291.865546,29,16321.84874,19782,-262.2016807,16642.08403,350.2016807,0,27753.15966,50
95,5,752,753.6134454,133.1596639,0,342.4789916,99.77310924,1224.546218,9458.344538,8937.840336,-1544.705882,29.61344538,16235.48739,19820.03361,-700,16758.52101,345.7058824,0,27722.42017,50
95,5,752,754,131.5714286,0,333.8571429,99.42857143,1222.571429,9456.142857,8945.428571,-1613.714286,30,16155.85714,19944.28571,-767.2857143,16670.85714,346,0,27665.71429,50
95,5,752,753.7563025,131.9747899,0,322.6134454,100,1221.512605,9453.983193,8963.747899,-1785.445378,30.24369748,16014.61345,20079.46218,-492.4117647,16559.64706,349.7563025,0,27583.93277,50
95,5,752,752.9411765,135.0588235,0,308.5882353,100,1220.294118,9430.058824,8993.411765,-2179.117647,30.94117647,15847.29412,20094.35294,-516.5882353,16774.23529,348.9411765,0,27463.41176,50
95,5,752,752.1260504,135.8739496,0,302.8823529,100,1224.369748,9486.302521,8985.260504,-1723.462185,30.12605042,16211.65546,20237.81513,-704.8823529,16666.63866,348.1260504,0,27344.40336,50
95,5,751.3109244,753.3781513,133.2436975,0,302,100,1227.067227,9471.571429,8995.714286,-1211.991597,30,16096.42017,20330.28571,-193.0756303,16395.04202,343.8655462,0,27419.71429,50
95,5,751.5042017,753.4957983,132,0,309.0588235,100.5042017,1231.02521,9446.378151,9037.806723,-392.3277311,29.49579832,16149.08403,20288.38655,31.84033613,16132.77311,344.0168067,0,27536.62185,50
95,5,752,753.6386555,132.3193277,0,330.0504202,100.6806723,1236.235294,9445.731092,9062.504202,319.2268908,28.04201681,16551.62185,20122.11765,32.79831933,16138.08403,346.3193277,0,27692.38655,50
95,5,752,754.7310924,133.2689076,0,365.6470588,100,1240.462185,9472.848739,9029.394958,570.2268908,26,17077.97479,19913.39496,167.6386555,16423.57983,347.9411765,0,27890.58824,50
95,5,752,753.1008403,134.8991597,0,399.8823529,100,1237.201681,9459.806723,8977.226891,783.789916,26,16720.13445,19861.22689,729.2605042,16214.90756,353.6470588,0,28027.52941,50
95,5,752,753,135,0,449.4117647,100.7647059,1233.176471,9420.764706,8967.882353,-127.5294118,26,16961.05882,19746.35294,193.5294118,16143.88235,350.9411765,0.764705882,28092.58824,50.76470588
95,5,752,753,134.4201681,0,503.4285714,100.4201681,1232,9383.487395,9006.008403,680.9831933,25.42016807,17001.41176,19331.63025,45.25210084,16369.52941,349.4201681,0.420168067,28225.96639,51
95,5,752,753.394958,133.605042,0,537.9243697,100,1230.420168,9383.563025,9003.008403,1150.714286,25.39495798,16900.11765,19081.27731,-161.3109244,16578.38655,348.210084,0,28292.62185,51
95,5,752,753.789916,133.4201681,0,548.2605042,100,1228.210084,9410.94958,8949.588235,612.6722689,26,16800.92437,19119.57983,-374.3865546,16626.7395,348.4705882,0,28273.98319,51
95,5,752,753.0252101,134.9747899,0,552.8991597,99.97478992,1228.94958,9406.672269,8934.184874,445.0168067,26,16844.54622,19114.67227,122.3529412,16620.08403,353.7226891,0,28308.13445,51
95,5,752,753.8403361,134.1596639,0,549.6386555,99.15966387,1227.319328,9396.07563,8972.495798,413.2268908,26,16926.87395,19007.07563,-60.23529412,16558.13445,344.7563025,0,28441.81513,51
95,5,751.3445378,754,132.6890756,0,551.6218487,99.65546218,1227.655462,9412.352941,8978.689076,732.7647059,26,16899.08403,18979.44538,12.80672269,16586.63866,347.5882353,0,28471.93277,51
95,5,751,753.5294118,132.9411765,0,552.5294118,100.9411765,1227.529412,9396.588235,8986.941176,461.1764706,26,16924.94118,18996.70588,355.1764706,16548.70588,350.9411765,0,28379.88235,51
95,5,751.2857143,753,133.4285714,0,551.7142857,102,1227,9364.571429,8983.285714,226.4285714,26,16930.28571,19019.42857,402.8571429,16495.14286,351.1428571,0.285714286,28282.57143,51
95,5,752,753,132.1008403,0,551.7058824,101.7983193,1227.10084,9356,8947.991597,889.5378151,26,16827.98319,19021.83193,-302.3865546,16540.10084,349.2016807,0.899159664,28303.79832,51
95,5,752,753,132.9159664,0,557.4117647,100.1680672,1227.915966,9356,8939.840336,926.2184874,26,17005.68067,19052.80672,-483.3445378,16637.91597,350.8319328,0.084033613,28302.16807,51
95,5,752,753.7310924,132.2689076,0,556.5378151,101.4621849,1227.268908,9366.235294,8921.453782,757.4621849,26,16851.46218,19129.10924,-61.1512605,16618.7563,346.6134454,0,28265.44538,51
95,5,752,754,132.5462185,0,555.4537815,102,1225.907563,9386.932773,8945.588235,1035.386555,26,16808.7563,19071.88235,69.31932773,16606.90756,346.092437,0,28260.7395,51
95,5,752,753.6386555,133,0,557.8907563,101.6386555,1226.445378,9403.168067,8958.714286,1064.252101,26.36134454,16832.14286,19033.07563,64.68067227,16583.59664,347,0,28328.70588,51
95,5,751.8235294,753.1764706,132.8235294,0,563.1764706,100.8235294,1229,9405.058824,8945.294118,737,26.82352941,16851.29412,19090.47059,89.76470588,16552.82353,346.6470588,0,28436.35294,51
95,5,751.0084034,753.9915966,132.0084034,0,563.9915966,100.0084034,1229,9396.092437,8983.605042,1305.142857,26.00840336,16889.60504,19101.88235,28.6302521,16593.57983,345.0168067,0,28437.98319,51
95,5,751.8067227,753.1932773,132,0,559.1596639,100,1226.579832,9388.739496,8966.252101,851.1680672,26.80672269,16656.05042,19119.7479,19.93277311,16592.38655,350.6470588,0,28287.94958,51
95,5,752,753.6218487,132.6218487,0,560.487395,100.6218487,1227.865546,9365.857143,8995.579832,674.4621849,26.37815126,16660.31933,19140.16807,65.88235294,16573.34454,347.0252101,0,28370.15126,51
95,5,752,754,133.4369748,0,562.4369748,100.5630252,1227.689076,9378.344538,9001.579832,578.0672269,26,16883.15126,19089.69748,-59.68907563,16545.39496,347.0588235,0,28380.82353,51
95,5,752,754,134,0,563.5042017,100.5042017,1226.756303,9408.226891,8974.176471,537.512605,26,17007.28571,19047.29412,-137.2352941,16510.38655,349.7394958,0,28346.36975,51
95,5,752,753.9327731,133.9327731,0,564.8655462,102,1228.932773,9398.252101,8946.991597,681.2857143,26.06722689,16661.17647,19141.91597,211.3613445,16472.82353,345.9327731,0,28478,51
95,5,752,753.1176471,133.1176471,0,563.2352941,102,1228.117647,9377.058824,8934.764706,1291,26.88235294,16626.94118,19019.64706,58.11764706,16507.05882,345.1176471,0,28478,51
95,5,752,754.394958,134.394958,0,561.605042,100.605042,1227.302521,9424.218487,8940.672269,869.8403361,26.30252101,17020.95798,19099.64706,5.31092437,16556.63866,347.092437,0,28351.05882,51
95,5,752,753.4621849,133.4621849,0,558.9495798,100,1227,9403.453782,8965.016807,693.5966387,26,17125.82353,19065.10924,77.60504202,16559.59664,349.5378151,0,28290.87395,51
95,5,752,752.6554622,132.3277311,0,557.9831933,100,1226.672269,9369.226891,8977.789916,674.0588235,26,16999.38655,19045.09244,156.7058824,16553.83193,349.6890756,0,28347.61345,51
95,5,752,753.8571429,133,0,559.8571429,100,1226.142857,9378.142857,8966.285714,556.2857143,26,16843.42857,19151.42857,75.71428571,16551.71429,347,0,28472.28571,51
95,5,752,753.0420168,133,0,559.0420168,100,1226.957983,9356.134454,8985.033613,609.2689076,26,16674.69748,19136.7563,-359.5630252,16424.55462,347,0,28462.5042,51
95,5,752,753,133,0,559.7731092,100,1227.773109,9377.420168,8942.705882,973.8151261,26,16850,19156.10084,330.8067227,16455.10924,349.3193277,0,28339.84874,51
95,5,751.4117647,752.4117647,132.4117647,0,563.5294118,100,1228,9374,8949.411765,1334.705882,26,16792.23529,19160.82353,503.5294118,16494.23529,352.9411765,0,28396.94118,51
95,5,751.4033613,752.4033613,133.210084,0,564.3865546,100,1227.596639,9389.991597,8948.478992,991.8571429,26,16753.12605,19110.78992,347.3109244,16480.92437,351.7731092,0,28467.64706,51
95,5,752,753,134.5630252,0,561.3445378,100,1227,9422.907563,8928.310924,359.5210084,26,16860.37815,19027.07563,110.5210084,16473.94958,347.2184874,0.218487395,28433.17647,51
95,5,752,752.9663866,132.9663866,0,559.0336134,100.0672269,1226.966387,9418.092437,8935.521008,867.4369748,26,17030.81513,18988.87395,-45.87394958,16621.31092,348.2352941,0.966386555,28285.84874,51
95,5,752,752.1512605,132.1512605,0,559.8487395,101.697479,1226.151261,9396.084034,8996.655462,1169.033613,26,16880.83193,19010.06723,-67.06722689,16556.10084,353.9411765,0.151260504,28427.68067,51
95,5,751.3361345,752.6638655,131.3361345,0,559.3361345,100.6722689,1227.327731,9374.739496,8993.394958,1325.907563,26,16710.93277,19039.22689,81.68907563,16465.66387,352.3445378,0,28321.22689,51
95,5,751.4789916,752.5210084,131.9579832,0,559.9579832,100,1227.042017,9362.168067,8988.394958,1271.621849,26,16596.36975,19100.85714,121.1596639,16493.05882,349.5630252,0,28269.32773,51
95,5,752,752.2941176,133.5882353,0,559.8235294,100,1226.882353,9367.117647,8979.235294,912,26,16643.23529,19112.82353,-36.17647059,16560.11765,347.1176471,0,28287.76471,51
95,5,752,753.1092437,134.8907563,0,557.6554622,100,1228.890756,9391.184874,8949.689076,328.5882353,26,16873.33613,19020.55462,-288.6722689,16558.01681,345.4369748,0,28311.88235,51
95,5,752,753.9243697,134.0756303,0,562.5462185,100,1228.07563,9407.487395,8939.907563,362.8235294,26,16920.61345,19069.46218,-92.22689076,16647.68067,348.697479,0,28460.23529,51
95,5,752,754,133.2605042,0,560.0420168,100,1226.521008,9368.327731,8979.672269,601.8991597,26,17015.95798,19124.28571,93.86554622,16644.16807,350.4789916,0,28459.21008,51
95,5,752,753.4453782,133.5546218,0,560.1092437,101.1092437,1227.109244,9349.563025,8979.02521,907.4033613,26,17102.35294,19137.56303,-110.4453782,16688.80672,349.8907563,0,28451.78151,51
95,5,751.6302521,752.6302521,133.2605042,0,559.8907563,101.6302521,1227.630252,9359.680672,8959.605042,1090.067227,26,17016.58824,19126.60504,54.40336134,16712.47059,347.5210084,0,28377.52941,51
95,4.81512605,751,752.3697479,132,0,517.1428571,100.8151261,1240.12605,9389.840336,8954.210084,652.7478992,26.92436975,16778.9916,19250.43697,463.9831933,16638.67227,346.4789916,0,28161.56303,50.6302521
95,4,751,754,132,0,337,100,1298,9420,8986,-1306,31,16704,19852,-559,16430,353,0,27754,49
96,4,751,754,132,0,337,100,1298,9420,8986,-1306,31,16704,19852,-559,16430,353,0,27754,49
96,4,751,753.210084,134.3697479,0,333.0504202,100,1297.210084,9398.672269,9042.87395,-1121.159664,31,16497.04202,19845.68067,-0.529411765,16430,347.4705882,0,27859.84874,49
96,4,751.5798319,753,135.5798319,0,328.5210084,99.42016807,1290.042017,9406.915966,9023.210084,-766.4285714,31,16737.13445,19856.7563,-190.0420168,16594.67227,351.2184874,0,27804.5042,49.57983193
96,4,752,753,135.6302521,0,324.5210084,99.7394958,1259.117647,9419.218487,9018.336134,-244.394958,30.6302521,16984.64706,19981.36134,-64.14285714,16538,353.5210084,0,27676.70588,50.3697479
96,4,751.8403361,753,134.3613445,0,355.8487395,100.8403361,1211.966387,9434.176471,9034.638655,322.1260504,30,17027.47059,20111.2605,798.5546218,16200.63866,350.2016807,0,27682.06723,50.84033613
96,4,751.0504202,753,131.2016807,0,523.3109244,100.0504202,1196.957983,9489.470588,8943.798319,589.907563,30,16955.58824,19781.07563,1939.193277,16015.79832,346.2521008,0,28276.08403,50.05042017
96,4,751,752.2605042,132.4789916,0,816.487395,100,1202.655462,9419.05042,8982.369748,-602.0756303,30.7394958,16317.2521,19387.29412,785.9159664,16495.02521,352.6554622,0.739495798,28393.86555,49.2605042
96,4,751,752.5294118,133.5294118,0,923.4117647,100.5294118,1222.470588,9403.058824,9018.117647,-1118,29.94117647,16492.64706,19270.82353,202.0588235,16544.11765,350.7647059,0.470588235,28252.58824,48.47058824
96,4,751,753.6386555,133.3613445,0,893.9159664,100.3613445,1243.109244,9413.277311,9056.756303,-660.2521008,28.68067227,16924.27731,19263.56303,-146.9495798,16435.27731,347.6386555,0.319327731,28136.48739,48.31932773
96,4,751.1092437,754.6722689,132,0,817.3277311,99.1092437,1251.05042,9424.411765,9083.739496,413.8991597,28.1092437,17052.18487,19238.78992,-469.8319328,16412.65546,349.5462185,1,28198.85714,49.1092437
96,4,751.8991597,752.302521,132,0,819.697479,99.89915966,1229.722689,9485.235294,8958.932773,-107.4453782,28.89915966,16785.98319,19374.65546,493.0756303,16229.39496,353.4957983,1,28118.28571,49.89915966
96,4,752,752,132,0,834.4705882,100.6890756,1213.218487,9474.394958,8965.05042,-1088.403361,29,16795.41176,19390.62185,180.5042017,16386.53782,350.5546218,0.31092437,28131.42857,49.31092437
96,4,751.5210084,752,132.9579832,0,848.1848739,101,1222.806723,9440.613445,8965.89916,-1296.94958,29,16723.03361,19416.82353,-47.13445378,16547.51261,349.9579832,0.478991597,28229.17647,49
96,4,751.2689076,752.5378151,133.7310924,0,860.5714286,101,1236.773109,9429.672269,8956.537815,-743.4369748,29,16647.7395,19372.85714,-182.9159664,16654.97479,349.9243697,0.731092437,28312.70588,49
96,4,751.9411765,753.9411765,133.0588235,0,873.3529412,101.0588235,1227.941176,9471.764706,8961.705882,114.1176471,29,16721.17647,19174.11765,-451.4705882,16705.52941,347.1764706,0,28283.52941,49
96,4,751.1512605,753.1512605,133.8487395,0,878.092437,101.8487395,1227.151261,9428.319328,9011.470588,-475.1596639,29,16804.11765,19175.69748,-336.9327731,16618.63866,349.5462185,0,28304.06723,49
96,4,751.6386555,753,134.6386555,0,887.9411765,102,1228.277311,9450.016807,8992.89916,-505.6134454,29,16555.59664,19184.94118,-151.5042017,16507.47899,346.8067227,0,28210.92437,49
96,4,752,752.5714286,134.1428571,0,896,101.1428571,1228.571429,9478.142857,8970.571429,-775.7142857,28.57142857,16564.14286,19202.85714,-251,16625.42857,345.4285714,0,28234,49
96,4,751.7815126,752.4369748,133,0,901.9663866,100.4369748,1228,9475.084034,8958.285714,-1168.722689,28.21848739,16790.73109,19188.97479,-381.1512605,16778.84034,347.9663866,0,28341.05882,49
96,4,751,753.9915966,133.0252101,0,908.9915966,101.9831933,1228,9410.92437,8945.504202,-1058.168067,29,16847.13445,19078.72269,68.45378151,16510.94118,354.907563,0.008403361,28351.56303,49
96,4,751,753.2016807,135.394958,0,908.2016807,100.4033613,1228,9403.815126,8992.89916,-509.9663866,29,16859.77311,19146.65546,17.1092437,16599.41176,346.2184874,0.798319328,28310.48739,49
96,4,751.5882353,753,134.2352941,0,908,100,1227.411765,9394.941176,9016.176471,-564.1176471,29,16873.58824,19136.94118,32.23529412,16605.52941,351.0588235,0.411764706,28328.23529,49
96,4,751.6218487,753,134.1344538,0,908.7563025,100,1227,9414.201681,9006.226891,-568.4033613,29,16867.38655,19164.89076,39.14285714,16491.14286,356,0,28351.78151,49
96,4,751,753,135.6638655,0,909.8319328,100.1680672,1227,9451.983193,8974.310924,-368.302521,29,16851.21849,19221.15966,74.47058824,16307.88235,356.1680672,0,28351.94958,49
96,4,751,753,134.0840336,0,909.0420168,100.9579832,1227,9442.504202,8961.672269,-444.9243697,29,16880.44538,19123.21008,339.8823529,16241.52941,356.9579832,0,28323.51261,49
96,4,751.7478992,753.7478992,135.4957983,0,903.0168067,100.2521008,1225.504202,9431.529412,8953.521008,-1199.890756,28.25210084,16615.7479,19094.06723,44.3697479,15843.10924,346.5294118,0.74789916,28310.03361,49
96,4,752,754,133.3109244,0,903.6890756,99.46218487,1226.07563,9439.294118,8968.210084,-1946.176471,28,16807.27731,19163.44538,229.3445378,15851.98319,352.6806723,0.462184874,28335.04202,49
96,4,752,753.6722689,131,0,907.6386555,99.65546218,1227.327731,9449.983193,8983.655462,-2068.159664,28,16850.39496,19184.11765,331.8319328,16202.7563,353.789916,0.327731092,28350.82353,49
96,4,752,753,131.4705882,0,911,100.8823529,1227.882353,9448.352941,8991.352941,-1342.764706,28,16470.05882,19089.05882,41.88235294,16627.52941,339.8235294,1,28334.35294,49
96,4,752,753,134.6302521,0,911,100.092437,1227.092437,9423.865546,9034.008403,-629.4705882,28,16651.7395,19082.7395,108.2352941,16328.94118,345.3529412,1,28350.15126,49
96,4,752,753.697479,134.302521,0,911,101.394958,1228.394958,9408.445378,9011.10084,-472.7647059,28,16642.31092,19144.77311,-8.151260504,16295.39496,346,1,28363.15966,49
96,4,752,753.0252101,133.512605,0,909.0504202,101.512605,1228.512605,9429.806723,8987.789916,-120.7815126,27.51260504,16416.4958,19126.18487,-245.7478992,16304.77311,345.0252101,0.512605042,28364.10084,49
96,4,752,752.2773109,131.8907563,0,907,101,1227.445378,9442.193277,8978.773109,-358.3109244,27.27731092,16319.73109,19079.66387,-299.789916,16379.44538,344.8319328,0,28362.21849,49
96,4,752,753,129.2689076,0,906.7983193,101,1226.067227,9402.94958,8987.613445,-1860.512605,28,16649.93277,19084.67227,58.02521008,16550.26891,346.7310924,0.067226891,28366.2521,49
96,4,752,753,132.4285714,0,904.4285714,101,1226.857143,9425.857143,9006.571429,-1925.285714,28,16649.14286,19092.57143,-0.428571429,16553.42857,343.5714286,0.857142857,28345.71429,49
96,4,752,753.6470588,133,0,900.1176471,100.3529412,1227.647059,9460.411765,8964.058824,-1208.411765,28,16678.76471,19143.17647,732.4705882,16336.58824,344.9411765,0.352941176,28357.52941,49
96,4,752,753.5630252,132.1260504,0,901.0588235,100.4369748,1227.563025,9478.310924,8947.302521,-1093.722689,27.56302521,16649.9916,19160.38655,1301.428571,16226.7395,348.6218487,0.43697479,28339.78151,49
96,4,751.7731092,753.2268908,131.4537815,0,905.4537815,100.7731092,1227.226891,9470.470588,8966.621849,-1237.689076,27,16646.45378,19131.21008,1182.327731,16347.81513,350.1848739,1,28321.42857,49
96,4,751.0168067,754,133.0672269,0.016806723,906.8991597,100,1228,9437.89916,8995.865546,-522.8319328,27.01680672,16828.63866,19076.52101,58.66386555,16722.43697,344.1848739,0.983193277,28373.36134,49
96,4,751.8067227,754,136.2268908,0.806722689,902.1596639,100,1228,9433.159664,8989.546218,-2206.932773,27.80672269,16670.65546,19195.0084,42.86554622,16742.97479,352.8739496,0.193277311,28343.34454,49
96,4,752,754,134.0168067,0.403361345,898.6134454,100,1227.403361,9431.403361,8987.403361,-1669.747899,28,16628.42017,19169.10924,3.798319328,16691.91597,353.8067227,0.596638655,28318.10084,49
96,4,752,754,133.1596639,0,898.5462185,100.3865546,1227.386555,9446.848739,8979.655462,-1205.042017,27.61344538,16505.39496,19138.18487,-168.4369748,16596.78992,349.5210084,0.613445378,28307.54622,49
96,4,752,753.6470588,134.4705882,0,900.1176471,100.8235294,1227.823529,9467.588235,8966.941176,-1506.647059,27.17647059,16380.52941,19136.35294,-317,16553.29412,344.8823529,0,28318.82353,49
96,4,752,752.0672269,132.1008403,0,896.1680672,100.0336134,1227.033613,9447.840336,8962.201681,-1599.067227,27.96638655,16678.32773,19084.21849,72.42857143,16764.9916,348.8319328,0,28358.31933,49
96,4,752,754.2689076,129.7310924,0,893.7310924,99.24369748,1227,9415.235294,9024.016807,-1083.420168,28,16221.33613,19080.48739,58.74789916,16525.93277,347.487395,0,28337.31092,49
96,4,752,753.907563,130.092437,0,893.5462185,99.54621849,1227,9390.798319,9028.705882,-1455.663866,28,16299.41176,19077.81513,0.386554622,16530.11765,349.1848739,0,28323.44538,49
96,4,752,752.6638655,131.6722689,0,892.3193277,100.3361345,1227.672269,9409.588235,8998.521008,-1102.655462,28,16461.42857,19125.7479,23.86554622,16632.26891,349.3193277,0,28322.70588,49
96,4,752,752.2521008,133,0,889.8823529,101,1229.12605,9461.176471,8969.92437,168.907563,28,16408.02521,19215.68067,70.58823529,16711.37815,347.2605042,0.12605042,28336.03361,49
96,4,752,753.8319328,133,0,895.4117647,101,1229.915966,9405.882353,9007.05042,-1780.605042,28,16426.98319,19163.54622,-427.0588235,16807.7479,355.1596639,0.915966387,28361.31092,49
96,4,752,754,133.7058824,0,889.6470588,101,1228.588235,9401.411765,8996.176471,-1448.705882,28,16426.17647,19110,535.0588235,16726.23529,348.9411765,0.294117647,28341.41176,49
96,4,752,754,132.512605,0,875.5966387,100.5042017,1230.478992,9428.277311,9008.344538,-318.1764706,27.50420168,16365.5042,19115.78151,506.8235294,16701.88235,353.4369748,0,28346.87395,49
96,4,751.7142857,754,132.1428571,0,828.5714286,100.5714286,1236.142857,9452.142857,9027.285714,696.4285714,27,16299,19134,-131.7142857,16839.42857,358.7142857,0,28290.57143,49
96,4,751,753.9243697,134.7731092,0,729.9411765,102,1243.243697,9444.168067,9022.630252,891.5798319,27,16318.2605,19136.53782,-541.2941176,17116.9916,352.697479,0,28112.90756,49.07563025
96,4,751,753.1344538,132.4033613,0,624.8823529,102,1235.344538,9435.478992,8966.546218,490.302521,27,16676.09244,19371.93277,-126.5882353,16793.12605,349.5378151,0,28122.38655,49.86554622
96,4,751.6554622,753.6554622,134.6218487,0.655462185,529.6554622,101.3445378,1234.655462,9419.579832,8941.268908,459.3613445,28.31092437,16623.60504,19486.72269,-257.2268908,16669.83193,350.3109244,0,28021.7479,50
96,4.445378151,752,754,134.2184874,0.554621849,448.4705882,100.5546218,1257.268908,9429.369748,8942.352941,-358.7563025,29.44537815,16443.7479,19581.22689,-685.0084034,16608.16807,347.4369748,0,27924.35294,49.55462185
96,5,751.7647059,753.7647059,132.2352941,0,392.8235294,100.2352941,1288.058824,9452.411765,8954.235294,-1406.235294,30,16336.58824,19677.29412,-817.2941176,16560,343.4705882,0,27879.41176,49
96,5,751.0252101,752.9747899,132.9747899,0,375.9243697,100.9747899,1295.932773,9455.966387,8956.109244,-1372.857143,29.94957983,16473.68908,19765.7479,52.79831933,16512.84034,345.0252101,0,27909.29412,49.05042017
96,5,751.8151261,752.1848739,132.1848739,0,373.5546218,100.1848739,1231.159664,9423.579832,8990.865546,104.2857143,28.3697479,16432.61345,19757.84874,-47.5210084,16664.5042,345.8151261,0,27887.17647,50.6302521
96,5,752,752.605042,133.8151261,0,374.8151261,99.39495798,1217.815126,9409.344538,8979.033613,331.4117647,29.21008403,16507.70588,19766.89076,-507.8403361,16580.20168,352.6554622,0,27838.43697,50.39495798
96,5,752,753.394958,133.8151261,0,369.6806723,99.78991597,1223.739496,9426.327731,8954.941176,48.22689076,30.39495798,16325.63025,19786.63866,-469.1344538,16562.82353,354.6302521,0,27808.42017,50
96,5,751.8151261,753.8151261,132.5546218,0,360.5546218,101,1230.445378,9447.907563,8947.243697,-391.2352941,30.81512605,16028,19806,-43.80672269,16647.12605,350.8151261,0,27807.47899,50
96,5,751.0252101,753.0252101,134.9243697,0,362.9243697,101,1228.07563,9400.512605,8986.739496,-922.0588235,30.02521008,16310,19806,-346.3445378,16609.21008,350.0252101,0,27813.79832,50
