ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,Y
3050,5,7.8,0.25,0.34,13.7,0.044,66.0,184.0,0.99976,3.22,0.75,8.9,66.26050977162927,66.57991870317775,66.32056019151092,184.1089256456766,184.78951310169396,184.28091562216824,-30,-9,-25,0
3051,5,7.5,0.23,0.68,11.0,0.047,37.0,133.0,0.9978,2.99,0.38,8.8,37.911110130824895,37.111288904054334,37.34846912430055,133.4151902990519,133.81787457417462,133.76924987616104,-9,18,-31,0
3052,8,7.1,0.26,0.31,2.2,0.044,29.0,128.0,0.9937,3.34,0.64,10.9,29.724279032481324,29.776819370503695,29.52033124706217,128.92882542271664,128.11089117249855,128.3881274930818,9,31,-37,0
3053,6,6.9,0.765,0.18,2.4,0.243,5.5,48.0,0.99612,3.4,0.6,10.3,5.867523322548498,6.480642822162135,6.061409515476357,48.73386591965918,48.04729142014025,48.9404048633722,-5,47,29,1
3054,4,6.0,0.59,0.0,0.8,0.037,30.0,95.0,0.99032,3.1,0.4,10.9,30.143908069779826,30.991524709538226,30.33817602803742,95.65531038734511,95.26486662619617,95.50313368829875,11,44,33,0
3055,5,13.5,0.53,0.79,4.8,0.12,23.0,77.0,1.0018,3.18,0.77,13.0,23.214285683374666,23.308984751674885,23.77464846798109,77.3144235886077,77.6266255995177,77.23084384503765,47,12,13,1
3056,7,7.4,0.25,0.28,7.25,0.0279999999999999,14.0,78.0,0.99238,2.94,0.37,11.5,14.97195042404939,14.327759583117425,14.187540752644932,78.21464904059934,78.76583162910539,78.42462133349382,-38,-15,-37,0
3057,7,6.9,0.28,0.24,2.1,0.034,49.0,121.0,0.98882,2.98,0.43,13.2,49.91450355894469,49.559499780680774,49.350979831423366,121.72797160894527,121.79277593339599,121.74333567902787,20,-10,29,0
3058,6,7.7,0.46,0.18,3.3,0.054,18.0,143.0,0.99392,3.12,0.51,10.8,18.409011887282073,18.58816689553122,18.547647487097485,143.52256613709338,143.25128349060142,143.30121873728672,-27,-19,-41,0
3059,5,8.0,0.43,0.4,12.4,0.168,29.0,190.0,0.9991,3.07,0.64,9.2,29.818534926682357,29.551572535268484,29.079194131729597,190.61090397677785,190.24133615641057,190.23056962744312,3,-17,-11,0
3060,5,8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,33.17888104861849,33.7673154650701,33.82583464181304,88.22860421958654,88.56938658465903,88.84963169810658,11,39,-38,1
3061,4,6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,12.681742601232896,12.259982557538608,12.057499399823348,31.32374295070925,31.870499030094432,31.033034298746642,-19,-1,-41,1
3062,6,9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,14.448946860798362,14.347971363850368,14.3727966710875,45.88840926026123,45.58539449413398,45.77354031933462,-48,-13,22,1
3063,7,7.1,0.35,0.27,3.1,0.034,28.0,134.0,0.9897,3.26,0.38,13.1,28.52299441154204,28.73999710427785,28.64562079640092,134.85436608933483,134.55608015376507,134.70823373170342,-3,-21,11,0
3064,7,6.9,0.19,0.4,1.4,0.036,14.0,55.0,0.9909,3.08,0.68,11.5,14.34559248606615,14.416407694585258,14.594900891801615,55.199948047555374,55.54738228592826,55.14776648868417,41,36,4,0
3065,4,8.2,0.29,0.49,1.0,0.044,29.0,118.0,0.9928,3.24,0.36,10.9,29.629420363482513,29.860287640397548,29.34946908407531,118.56988763327354,118.99742020369747,118.97258515816738,35,-42,-45,0
3066,5,9.6,0.56,0.23,3.4,0.102,37.0,92.0,0.9996,3.3,0.65,10.1,37.691155953676855,37.90994149704176,37.87729730391874,92.99669556155327,92.92298220608748,92.14845590585008,-3,-38,-21,1
3067,7,6.9,0.33,0.26,5.0,0.027,46.0,143.0,0.9924,3.25,0.43,11.2,46.15390809054211,46.76332855616758,46.09824720590573,143.98558332378187,143.9669515942274,143.39989357244178,4,-46,22,0
3068,5,9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,32.83072822309311,32.89940467531706,32.394912457960395,73.51702544464767,73.22616373880805,73.77954634764433,-48,15,13,1
3069,4,6.9,0.39,0.22,4.3,0.03,10.0,102.0,0.993,3.0,0.87,11.6,10.16432547410287,10.017619159503653,10.829337138864094,102.54291093136933,102.33154960540918,102.61332169751776,-21,20,-29,0
3070,5,5.9,0.26,0.3,1.0,0.036,38.0,114.0,0.9928,3.58,0.48,9.4,38.262054416135776,38.79343341560518,38.06763973561465,114.8756273408762,114.47309810317016,114.36764242525028,-48,36,-35,0
3071,6,6.1,0.15,0.29,6.2,0.046,39.0,151.0,0.99471,3.6,0.44,10.6,39.86049317957276,39.812840130299264,39.330953204478945,151.2591275643836,151.08660824976226,151.8505318763259,17,-32,6,0
3072,6,6.5,0.28,0.38,7.8,0.031,54.0,216.0,0.99154,3.03,0.42,13.1,54.115982748739015,54.31004386573779,54.19767060732022,216.6942818638546,216.00591606828985,216.1101730302008,-45,19,36,0
3073,7,8.0,0.19,0.36,1.8,0.05,16.0,84.0,0.9936,3.15,0.45,9.8,16.947854103184124,16.935096493322998,16.317422978526352,84.4371646443949,84.71557102869131,84.65978971964144,24,-39,45,0
3074,6,5.6,0.185,0.19,7.1,0.048,36.0,110.0,0.99438,3.26,0.41,9.5,36.84771314172238,36.568040546079274,36.53833949289002,110.03805533111462,110.16028512585304,110.67290000567989,4,42,-9,0
3075,5,6.9,0.28,0.41,1.4,0.016,6.0,55.0,0.98876,3.16,0.4,13.4,6.840065263871239,6.273314699279933,6.353157377608388,55.58848908015852,55.909341468760324,55.60958459395455,46,-4,-3,0
3076,6,7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,27.432345553206197,27.08613196106874,27.811446645068646,43.16957202228749,43.52524363708072,43.82248235800231,-19,-5,8,1
3077,6,8.3,0.53,0.0,1.4,0.07,6.0,14.0,0.99593,3.25,0.64,10.0,6.109606496275325,6.121817613066916,6.064843267661654,14.974277926431423,14.767801024486504,14.667149338291576,47,-35,-35,1
3078,7,9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,13.025221256679675,13.414480829475584,13.612655156359247,27.812807470906357,27.55708719377645,27.21664863963892,-25,12,-38,1
3079,5,7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,8.443177467210033,8.588702329244903,8.716791324097331,15.591044584723624,15.067331684916896,15.858605919235782,-17,-11,-48,1
3080,5,10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,10.460679154869572,10.38557074511956,10.52013973995323,28.829683948818094,28.812940529140047,28.383673770807544,-37,-22,-37,1
3081,6,7.5,0.32,0.49,1.7,0.031,44.0,109.0,0.9906,3.07,0.46,12.5,44.20660408206355,44.67775918355266,44.87540767417844,109.95924323292463,109.52867470412653,109.8800934301383,-15,-4,-27,0
3082,7,7.2,0.32,0.36,2.0,0.033,37.0,114.0,0.9906,3.1,0.71,12.3,37.36038069400283,37.94017290435796,37.79633592877897,114.77148519346842,114.6325663261276,114.03602223372556,27,21,20,0
3083,5,5.8,0.415,0.13,1.4,0.04,11.0,64.0,0.9922,3.29,0.52,10.5,11.072546647994947,11.818595745214372,11.636987842685828,64.75427925707112,64.1438273535238,64.35673562379111,-1,45,21,0
3084,5,6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,27.301709558756972,27.31319016815586,27.325981025887007,73.57698077412338,73.62911637698178,73.07163348417586,-50,4,-8,1
3085,6,5.8,0.28,0.3,3.9,0.026,36.0,105.0,0.98963,3.26,0.58,12.75,36.29719999666506,36.523465931429776,36.13365467206967,105.07740668724176,105.31468031842844,105.7402446044187,18,3,-22,0
3086,6,6.0,0.28,0.27,4.1,0.046,50.0,147.0,0.99126,3.27,0.56,11.6,50.732247095252404,50.101615945928955,50.84688003491588,147.4450093316572,147.30518229293446,147.14548107830234,33,-6,29,0
3087,7,8.1,0.4,0.32,7.9,0.031,23.0,118.0,0.99176,3.05,0.46,13.3,23.665570840722513,23.163127997577934,23.81535123234734,118.43075574125957,118.38459914716867,118.99705085950191,24,47,-48,0
3088,7,6.1,0.25,0.3,1.2,0.036,42.0,107.0,0.991,3.34,0.56,10.8,42.43873597183324,42.61416786463377,42.48429812580211,107.58510624769255,107.83275291422237,107.6552639760717,45,-23,-46,0
3089,7,6.1,0.27,0.31,1.5,0.035,17.0,83.0,0.99076,3.32,0.44,11.1,17.94726403746802,17.626361026918996,17.49930534676869,83.38383296014719,83.84425445679236,83.06459444664925,-32,11,-46,0
3090,4,6.5,0.88,0.03,5.6,0.079,23.0,47.0,0.99572,3.58,0.5,11.2,23.472130729698822,23.488318687353964,23.138790239181652,47.37151453883164,47.908013660416565,47.583760182936096,-8,25,-30,1
3091,6,6.0,0.25,0.28,7.7,0.053,37.0,132.0,0.99489,3.06,0.5,9.4,37.8997008191367,37.28031676989755,37.25007101443062,132.37426592314938,132.7128665499735,132.3951257143209,41,4,-23,0
3092,5,7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,33.83299705312716,33.389568507745295,33.879212250279735,141.07399873667944,141.45226004945994,141.8659990692937,-30,10,-20,1
3093,6,6.5,0.17,0.33,1.4,0.0279999999999999,14.0,99.0,0.9928,3.23,0.55,10.1,14.514341770764883,14.195538038011039,14.719196854804835,99.33523150083269,99.48008489532907,99.06047559680836,-7,-38,23,0
3094,6,6.7,0.15,0.32,7.9,0.034,17.0,81.0,0.99512,3.29,0.31,10.0,17.205290737932113,17.729606749790495,17.738048276661903,81.25363052783433,81.59284638674028,81.01160867168883,-8,36,25,0
3095,3,7.9,0.64,0.46,10.6,0.244,33.0,227.0,0.9983,2.87,0.74,9.1,33.734480339530734,33.83048029670484,33.02346103845379,227.24181565483923,227.5144017609038,227.24276782919463,-43,-30,-21,0
3096,4,12.5,0.46,0.49,4.5,0.07,26.0,49.0,0.9981,3.05,0.57,9.6,26.160515318795436,26.255334504864194,26.784558039075527,49.020678193057975,49.470376093216544,49.36258526361251,-8,48,-13,1
3097,6,6.4,0.19,0.42,2.9,0.032,32.0,83.0,0.9908,3.3,0.41,11.7,32.77344285900794,32.74554682786799,32.19506300429452,83.93927893627162,83.62929351234055,83.09757199499755,-26,7,-27,0
3098,5,8.5,0.16,0.35,1.6,0.039,24.0,147.0,0.9935,2.96,0.36,10.0,24.93455489928516,24.531196848344372,24.28418560039804,147.27289333185874,147.35577023102206,147.04028934441018,-23,-20,0,0
3099,6,6.0,0.22,0.28,1.1,0.034,47.0,90.0,0.98862,3.22,0.38,12.6,47.12580109750819,47.68554917082102,47.792277093259095,90.62556565145232,90.57835521559839,90.22319265145265,-9,27,31,0
3100,6,6.4,0.22,0.34,1.8,0.057,29.0,104.0,0.9959,3.81,0.57,10.3,29.802147264372824,29.093740628296334,29.33445945933244,104.6675634485977,104.85776578824364,104.54486764451123,48,7,-10,0
3101,7,5.7,0.28,0.36,1.8,0.0409999999999999,38.0,90.0,0.99002,3.27,0.98,11.9,38.125375349160386,38.910975410100505,38.362882889025286,90.44671574461697,90.4612022186591,90.94426499135089,-21,-32,25,0
3102,6,6.6,0.27,0.41,1.3,0.052,16.0,142.0,0.9951,3.42,0.47,10.0,16.803274608896054,16.114485128969072,16.43199797304201,142.27608802655197,142.64742048848026,142.64535441146862,-33,20,-4,0
3103,6,9.4,0.33,0.59,2.8,0.079,9.0,30.0,0.9976,3.12,0.54,12.0,9.362559709897527,9.354152940082464,9.812936327151856,30.583105869316938,30.676880480803856,30.19562367961634,7,-21,13,1
3104,5,6.3,0.21,0.58,10.0,0.081,34.0,126.0,0.9962,2.95,0.46,8.9,34.94335487122501,34.74182552763139,34.45816637725956,126.18591779822277,126.49800340897623,126.06047288769281,-24,12,-21,0
3105,5,9.6,0.68,0.24,2.2,0.087,5.0,28.0,0.9988,3.14,0.6,10.2,5.8593634001213974,5.184474867000385,5.327675860036914,28.298569186379567,28.235514689597938,28.78320813719727,-17,-36,9,1
3106,6,6.2,0.55,0.45,12.0,0.049,27.0,186.0,0.9974,3.17,0.5,9.3,27.33552108684465,27.323822395787225,27.484404678363312,186.3555399929169,186.1399296000571,186.0032493092039,-32,6,-23,0
3107,8,7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,45.78781437927219,45.867213221873364,45.67341795143181,155.23381478852787,155.43474436049718,155.1478627642403,25,36,-6,0
3108,6,6.4,0.17,0.27,9.9,0.047,26.0,101.0,0.99596,3.34,0.5,9.9,26.64280613162697,26.35277869873649,26.864055807672298,101.72915625236777,101.57133569874824,101.99305355518052,14,-15,-8,0
3109,5,7.5,0.24,0.31,13.0,0.049,46.0,217.0,0.9985,3.08,0.53,8.8,46.02759740182765,46.08110840067228,46.42927154727035,217.3568047135058,217.88398141616162,217.6062743633706,30,19,30,0
3110,5,7.4,0.16,0.31,6.85,0.059,31.0,131.0,0.9952,3.29,0.34,9.7,31.46479609851576,31.2824593608147,31.076811932132596,131.8880416180003,131.9596718209907,131.9692980009291,-2,-46,-18,0
3111,8,6.5,0.18,0.34,1.6,0.04,43.0,148.0,0.9912,3.32,0.59,11.5,43.05031940186997,43.29842110757834,43.58104451455351,148.1274195753258,148.3554761895359,148.79265586025636,18,30,37,0
3112,5,6.3,0.33,0.2,5.8,0.04,24.0,144.0,0.99425,3.15,0.63,9.9,24.877728449813333,24.262914569361214,24.466447107611934,144.38685272898078,144.3008355669853,144.63983283910716,-17,29,-22,0
3113,6,6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,29.82764557436767,29.954969440481435,29.43514926727651,44.36377931976806,44.8291007882652,44.19283659729674,-2,34,8,1
3114,6,5.4,0.74,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,16.97380551868587,16.358859425091318,16.561788213796714,46.53165154879435,46.31678926857956,46.67415784952368,-25,41,21,1
3115,6,6.9,0.28,0.41,1.7,0.05,10.0,136.0,0.993,3.16,0.71,11.4,10.83611439104226,10.515951682651604,10.736289146954531,136.5297172863182,136.3268139936187,136.75598344575207,11,48,43,0
3116,6,9.4,0.26,0.53,1.2,0.047,25.0,109.0,0.9921,3.23,0.28,12.5,25.22153357812354,25.55720023751593,25.555674421737486,109.49818107997984,109.54733060111707,109.83922007934225,25,40,-24,0
3117,5,4.9,0.335,0.14,1.3,0.036,69.0,168.0,0.99212,3.47,0.46,10.4666666666667,69.85636306230762,69.73578114155163,69.83549082613264,168.06127706489863,168.63701822237329,168.36649571129794,41,-27,-26,0
3118,5,9.3,0.41,0.39,2.2,0.064,12.0,31.0,0.9984,3.26,0.65,10.2,12.830590231515261,12.937644132419212,12.345450643384765,31.14226142903767,31.30424973261345,31.314342002493774,-44,-42,36,1
3119,5,6.2,0.25,0.44,15.8,0.057,39.0,167.0,0.99804,3.14,0.51,9.2,39.74882645809415,39.6679438243655,39.840257399353334,167.34108820730046,167.25008355181933,167.7912632669324,22,-25,28,0
3120,6,5.8,0.19,0.25,10.8,0.042,33.0,124.0,0.99646,3.22,0.41,9.2,33.79249733020074,33.20601355771027,33.465119417448264,124.26644573830264,124.95942647940447,124.65943403823616,-39,-27,32,0
3121,7,6.8,0.19,0.36,1.9,0.035,30.0,96.0,0.9917,3.15,0.54,10.8,30.921999623380994,30.225482431086515,30.266023763457564,96.58017612156912,96.95051485553225,96.97134894059833,31,4,-10,0
3122,6,6.3,0.37,0.51,6.3,0.048,35.0,146.0,0.9943,3.1,1.01,10.5,35.28303668228378,35.698677856813,35.57357815055862,146.1757667456936,146.54327012236197,146.30392702173296,0,44,-46,0
3123,6,5.9,0.21,0.23,7.9,0.033,22.0,130.0,0.9944,3.38,0.59,10.9,22.5339110609425,22.729389496861668,22.21140217781302,130.3194337143164,130.37320746278905,130.46212734936202,-40,29,-27,0
3124,7,7.7,0.24,0.29,15.3,0.044,39.0,194.0,0.9982,3.06,0.47,9.6,39.50064544937866,39.322753500430935,39.78521974341,194.8233975803088,194.13564068387763,194.68777877364332,-22,11,35,0
3125,5,5.8,0.31,0.31,7.5,0.052,55.0,230.0,0.9949,3.19,0.46,9.8,55.923429785735664,55.907105895928765,55.11643915836999,230.94971214462115,230.4752682814986,230.5282895995257,23,-36,-41,0
3126,5,10.8,0.26,0.45,3.3,0.06,20.0,49.0,0.9972,3.13,0.54,9.6,20.197444413514845,20.48932434494442,20.350049661761638,49.491879379255934,49.04364889300894,49.692614455954136,-50,34,-31,1
3127,7,10.4,0.33,0.63,2.8,0.084,5.0,22.0,0.9998,3.26,0.74,11.2,5.963329748499244,5.18969675671813,5.671226815183234,22.450103086627287,22.373492913708123,22.15792792589493,26,-46,29,1
3128,5,5.8,0.6,0.0,1.3,0.044,72.0,197.0,0.99202,3.56,0.43,10.9,72.79816015173994,72.6148552942686,72.2592212901763,197.01491000452205,197.0517382151648,197.18094547649713,-38,16,17,0
3129,5,7.0,0.3,0.28,2.2,0.042,21.0,177.0,0.99166,3.2,0.57,11.4,21.18938080169485,21.782383089521264,21.26128687676649,177.3008860158288,177.9338982173488,177.15553502380678,8,21,-19,0
3130,6,6.2,0.26,0.37,7.1,0.047,54.0,201.0,0.99523,3.19,0.48,9.5,54.51086487772439,54.94561241064221,54.7022118948814,201.15321421702785,201.5818995143033,201.0846505038671,-8,-35,3,0
3131,6,7.0,0.43,0.36,1.6,0.089,14.0,37.0,0.99615,3.34,0.56,9.2,14.49190009748116,14.622859592859825,14.260084419811005,37.50146154571056,37.30489027740952,37.11684888840594,-36,41,-40,1
3132,6,7.6,0.2,0.31,1.4,0.047,41.0,142.0,0.9934,3.43,0.53,10.1,41.386739925443734,41.61090952751843,41.20195677362384,142.07519731490643,142.08024116524936,142.83392819285592,0,-8,-14,0
3133,6,6.0,0.24,0.41,1.3,0.036,42.0,118.0,0.99018,3.04,0.64,11.75,42.5792072225222,42.053569243056785,42.92711391411593,118.0488595896674,118.04197517385262,118.82354374211356,-22,-14,19,0
3134,6,5.8,0.22,0.29,1.3,0.036,25.0,68.0,0.98865,3.24,0.35,12.6,25.54475098874327,25.960084695067344,25.330950103580044,68.34683726806625,68.2463762917222,68.37651677020914,-25,-33,29,0
3135,6,6.8,0.31,0.25,10.5,0.043,30.0,165.0,0.9972,3.36,0.55,10.55,30.251627755522026,30.885871590372187,30.715612566279237,165.56278484345418,165.49803532939148,165.3913729400674,21,-47,19,0
3136,5,5.8,0.335,0.14,5.8,0.046,49.0,197.0,0.9937,3.3,0.71,10.3,49.60297194202738,49.8456438788582,49.50061224464288,197.3894626408293,197.3495860654727,197.98146332997365,-17,-45,3,0
3137,8,7.0,0.28,0.26,1.7,0.042,34.0,130.0,0.9925,3.43,0.5,10.7,34.196336640287235,34.97627506511489,34.914385730930036,130.41694077695746,130.33875184734308,130.67276299239947,21,10,6,0
3138,5,6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,43.82941387966271,43.9583859494333,43.414736989595816,133.29599435691134,133.71957730106396,133.33001235273886,0,-24,43,0
3139,6,6.4,0.25,0.3,5.5,0.038,15.0,129.0,0.9948,3.14,0.49,9.6,15.867991312664667,15.469773182996056,15.746600282610387,129.54732552408603,129.60755998052048,129.54903634800314,-29,26,10,0
3140,3,6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,6.040709769362375,6.095445748887157,6.124196032731163,12.92300306874859,12.017010192161099,12.660927502522698,37,-11,-28,1
3141,7,9.3,0.37,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,21.661177968194302,21.61446483766746,21.88761944290961,42.923239049368966,42.01445405784538,42.52170902624033,44,-25,-5,1
3142,6,7.3,0.29,0.3,13.0,0.043,46.0,238.0,0.9986,3.06,0.41,8.7,46.26612328785031,46.13675519748322,46.406939756801464,238.7659790765815,238.4244917815837,238.06774260282452,-35,4,-4,0
3143,6,6.6,0.2,0.14,4.4,0.184,35.0,168.0,0.99396,2.93,0.45,9.4,35.81672179480387,35.47751940562581,35.803359428730424,168.61601383751858,168.513518956291,168.60977789458022,7,-12,-45,0
3144,6,6.3,0.55,0.45,13.0,0.047,33.0,182.0,0.9974,3.2,0.46,9.2,33.256955653687406,33.58153304924449,33.331312323279285,182.35941132420893,182.3813347460747,182.20330561948427,47,40,-33,0
3145,5,7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,10.157263052514129,10.570320063156128,10.742325363180072,44.91718150887139,44.63934776013716,44.013167088209094,25,23,-36,1
3146,7,6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,11.611116060329092,11.663891698730371,11.463721575038765,18.965531885358406,18.49696738981938,18.114282400872547,-25,-33,20,1
3147,5,7.3,0.34,0.22,1.4,0.044,43.0,176.0,0.99286,3.14,0.46,9.9,43.03630027451543,43.19071165840536,43.37141600291103,176.2647853471352,176.2301444328871,176.5215166486108,13,47,-20,0
3148,6,6.7,0.24,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,20.963710980961313,20.477275655010775,20.800440369540098,109.59252480105664,109.79506498585098,109.21622595406002,-44,-4,-44,0
3149,7,11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,3.3,0.76,10.7,54.85710444563575,54.152501355183055,54.235114876288684,80.28916715879281,80.86129703610393,80.36961650257146,-27,27,32,1
3150,6,6.7,0.29,0.49,4.7,0.034,35.0,156.0,0.9945,3.13,0.45,9.9,35.617132064233665,35.352664128618315,35.18729299486818,156.05126475167287,156.4112469367434,156.43061555094368,-44,10,18,0
3151,4,6.8,0.2,0.27,1.2,0.034,19.0,68.0,0.9902,3.14,0.37,11.7,19.725041595880185,19.863076867726107,19.808842977001877,68.58905993230536,68.28281910887331,68.40352492531332,14,-5,28,0
3152,4,6.4,0.35,0.35,5.6,0.034,9.0,148.0,0.99441,3.17,0.5,9.8,9.413673055918364,9.951637053847996,9.395687441554221,148.12363449693575,148.8297995375542,148.15263535298217,-36,11,17,0
3153,5,8.3,0.27,0.39,2.4,0.0579999999999999,16.0,107.0,0.9955,3.28,0.59,10.3,16.109602438014118,16.909148186504353,16.058728840501594,107.66851236436196,107.75430098551736,107.41461473061942,0,6,-24,0
3154,6,7.2,0.24,0.29,3.0,0.036,17.0,117.0,0.99411,3.36,0.68,10.1,17.774640048136312,17.23991395262129,17.33695333777844,117.26058147900744,117.34869224213054,117.31587599321671,-31,-50,15,0
3155,6,7.6,0.28,0.39,1.9,0.052,23.0,116.0,0.9941,3.25,0.4,10.4,23.610267163342947,23.659458016568276,23.590272494237738,116.53848306136409,116.59578109535855,116.9000580249039,-34,-34,-50,0
3156,6,6.6,0.25,0.35,2.9,0.034,38.0,121.0,0.99008,3.19,0.4,12.8,38.21277463820261,38.96659868747855,38.096892651595745,121.12099903589657,121.39944564783318,121.89834808302182,-36,-24,-43,0
3157,5,5.9,0.26,0.25,12.5,0.034,38.0,152.0,0.9977,3.33,0.43,9.4,38.06306606421934,38.024561339297954,38.40195809513328,152.25274487505285,152.84201162744142,152.87338333060842,-7,1,41,0
3158,6,7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,3.03,0.42,9.0,38.860106343451896,38.49046093606946,38.89225245311543,174.96196680843107,174.0336108997759,174.41425678539167,-39,-2,-38,0
3159,5,6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,51.00392945205748,51.680524186709945,51.948959320558984,78.23076138175213,77.8558350822179,77.5188365250568,21,9,30,1
3160,6,5.5,0.23,0.19,2.2,0.044,39.0,161.0,0.99209,3.19,0.43,10.4,39.90917419469304,39.210853785701936,39.535339852899305,161.52360096954214,161.19079782766786,161.8199781624653,16,6,-11,0
3161,7,8.1,0.26,0.33,11.1,0.052,52.5,158.0,0.9976,3.03,0.49,10.2,53.1439713221937,52.870695018807226,52.64451116552942,158.03787160754584,158.0722723671194,158.4613976530383,48,-28,35,0
3162,7,6.4,0.31,0.28,1.5,0.037,12.0,119.0,0.9919,3.32,0.51,10.4,12.36755950632699,12.982673648367825,12.02160937716947,119.93975808544943,119.561818106557,119.63934977797248,32,2,-22,0
3163,5,6.8,0.21,0.27,18.15,0.042,41.0,146.0,1.0001,3.3,0.36,8.7,41.7787278152223,41.78315834231694,41.12790317326134,146.79841539741196,146.72622464697756,146.62989718988686,25,-40,20,0
3164,6,6.1,0.24,0.27,11.5,0.05,51.0,133.0,0.99476,3.22,0.37,10.8,51.94841250327403,51.17866033622597,51.03865935064375,133.8626222542844,133.92054155946437,133.36305606699122,-34,-17,37,0
3165,4,5.9,0.655,0.0,5.6,0.033,8.0,31.0,0.9936,3.32,0.51,10.5,8.507414956991205,8.509406753017178,8.030412888194666,31.54021244961023,31.285848194094044,31.689290498552193,48,-26,-8,0
3166,6,6.2,0.25,0.28,8.5,0.035,28.0,108.0,0.99486,3.4,0.42,10.4,28.49748359203401,28.13130066375487,28.843264143352165,108.61255048065432,108.95901231845525,108.45643879755914,-5,-23,41,0
3167,5,6.5,0.885,0.0,2.3,0.166,6.0,12.0,0.99551,3.56,0.51,10.8,6.366147154965369,6.655480339517615,6.029643893204328,12.200240980572024,12.999033301658894,12.564059720361032,-16,15,-30,1
3168,6,7.4,0.35,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,11.9,9.63198928203529,9.237709427495965,9.539686817534445,26.740890581922443,26.172353779307574,26.45139599286636,15,24,34,1
3169,6,8.3,0.16,0.48,1.7,0.057,31.0,98.0,0.9943,3.15,0.41,10.3,31.23648578178675,31.433663840906465,31.780142171319117,98.07618697161739,98.24637286688824,98.65958142700333,7,-3,-25,0
3170,6,6.1,0.24,0.27,9.8,0.062,33.0,152.0,0.9966,3.31,0.47,9.5,33.28550597183183,33.17901460906228,33.63390422321716,152.60614556474883,152.41428802542853,152.87594124342885,-35,8,-42,0
3171,5,6.0,0.3,0.44,1.5,0.046,15.0,182.0,0.99455,3.5,0.52,10.4,15.879228168944586,15.677196291209878,15.757921613643997,182.76761441604148,182.83302039831958,182.3079517439738,-45,0,17,0
3172,5,7.6,0.42,0.08,2.7,0.084,15.0,48.0,0.9968,3.21,0.59,10.0,15.241496497003734,15.370793285968354,15.977764792128578,48.54046185371363,48.0403871545538,48.87933365473419,48,49,-41,1
3173,6,6.5,0.26,0.27,12.9,0.044,69.0,215.0,0.9967,3.17,0.43,10.0,69.91999646001673,69.05494017144191,69.10350899812383,215.32245813533322,215.04615998829928,215.19142967602903,17,-17,6,0
3174,6,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,3.3,0.72,11.0,32.833914688345914,32.71231119470884,32.2659689094901,79.78086590437023,79.17490170956063,79.07784214325261,-21,-27,3,1
3175,6,6.8,0.17,0.17,5.1,0.049,26.0,82.0,0.993,3.0,0.38,9.8,26.140490765415088,26.72822191234893,26.0424400886117,82.39078254798711,82.55723529661506,82.2466233531099,-11,25,14,0
3176,5,6.5,0.23,0.38,1.3,0.032,29.0,112.0,0.99298,3.29,0.54,9.7,29.20816644016287,29.192752391233583,29.185770456776666,112.59191848407227,112.75528935530612,112.81130048636169,12,36,-24,0
3177,6,6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,3.0,0.6,9.5,52.809273515250126,52.804720346232685,52.963989500121,189.26996059210208,189.50542740738933,189.2944635030112,38,-47,49,0
3178,6,7.1,0.15,0.34,1.0,0.033,27.0,73.0,0.98974,3.24,0.41,12.2,27.30907837031755,27.481985716451533,27.635890048727443,73.15849133612276,73.39184867011903,73.94281743166366,-50,49,11,0
